COD_ENCUESTADO,Nombre Campus,NIVEL ACTUAL,Clave de carrera,Ciclo,IND_GEA,IND_DELEGADO,CANT_CURSOS_MATRICU_SIN_INGLES,UOD_depostista_ind_deportista,MEDIA_GMEAN,MEDIA_MEDIA,MODA_MEDIA,HMEAN_GMEAN,MODA_MIN,MAX_MIN,MEDIA_MIN,MODA_PESO_GMEAN,MIN_MAX,MODA_VARIATION,MEDIANA_MIN,MIN_KURTOSIS,HMEAN_MIN,GMEAN_MIN
364,4,1,5,1,0,0,6,0,3.5233918128699995,3.5233918128699995,4.0,3.17893106119,4,4,3.5233918128699995,2.6783625731,1,0.0,4.0,-3.0,3.17893106119,3.39067055134
28840,3,2,108,10,0,0,2,0,3.20315943286,3.20427676152,3.0,2.9181497299699997,3,4,3.1196646341500003,1.35574095482,1,0.0,3.0,-3.0,2.7596844872900004,2.9662095516000004
6901,4,1,3,3,0,0,5,0,2.67501866975,2.71710854608,3.0,2.35133248038,1,3,1.7142857142899999,1.39663244436,1,0.258198889747,2.0,-3.0,1.4482758620700003,1.5746101062600002
14127,4,1,25,2,0,0,7,0,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
13781,3,1,14,1,0,0,4,0,3.5542342392000004,3.5551282359,4.0,3.26300993175,4,4,3.4595141700400003,2.70473678012,1,0.0,4.0,-3.0,3.12658227848,3.32699847432
9811,3,1,7,9,0,1,3,0,2.57989932461,2.59327550845,3.0,2.24115985647,3,4,2.1636363636400002,1.45775676339,2,0.0,2.0,1.2,1.78861788618,1.98203945585
20065,3,1,11,1,0,1,6,0,2.8539827962,2.8597580015599995,3.0,2.58816614607,3,3,2.6071428571400004,1.81984714535,3,0.0,3.0,-1.5,2.23503325942,2.4411151120400003
31357,2,2,107,1,0,0,4,0,3.0676243819200004,3.07456062869,3.33333333333,2.7079556099400004,3,4,2.7832167832200003,1.62447258817,1,0.141421356237,3.0,-3.0,2.41180604357,2.6159668788599997
3993,1,1,36,2,0,0,6,0,2.56292927432,2.58383521387,2.5,2.1790680876499997,2,4,2.25581395349,0.9890330311750001,1,0.2,2.0,-3.0,1.91643454039,2.09577757363
3646,1,1,33,6,0,0,4,0,2.6689936808400003,2.687180282,3.05263157895,2.3036755654900003,2,4,2.1428571428599996,1.4648176070200003,1,0.129022668509,2.0,-3.0,1.7142857142899999,1.91947121958
14553,2,1,7,1,0,0,4,0,2.90476190476,2.90476190476,3.0,2.65263157895,3,4,2.90476190476,2.0,1,0.0,3.0,-3.0,2.65263157895,2.7995852181400003
12412,1,1,37,1,0,0,4,0,3.5983094271900002,3.5992034334199996,4.0,3.28775216957,4,4,3.51898734177,2.8854816070099996,1,0.0,4.0,-3.0,3.17410714286,3.3858225923400003
18737,4,1,11,8,0,0,8,0,2.84568132213,2.8464529581,3.0,2.61437931268,3,4,2.7614379085,1.91637249238,1,0.0,3.0,-3.0,2.5099111414900004,2.65615094072
1738,4,1,5,2,0,0,5,0,2.24615384615,2.24615384615,2.0,1.82669789227,2,4,2.24615384615,0.676923076923,1,0.0,2.0,-3.0,1.82669789227,2.04026498553
11813,2,1,31,1,0,0,5,0,3.8096192384800003,3.8096192384800003,4.0,3.70544554455,4,4,3.8096192384800003,3.39879759519,1,0.0,4.0,-3.0,3.70544554455,3.76680796417
25438,3,2,107,3,0,0,2,0,3.1772953761799996,3.1839967350700005,3.5,2.82119796893,3,4,2.9775280898900003,2.18417623396,1,0.14285714285700002,3.0,-3.0,2.66334164589,2.8508253047400003
22175,1,1,36,1,0,0,4,0,2.468216598,2.468216598,3.0,2.11933471933,3,4,2.468216598,1.4125956444999999,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
33314,3,2,101,9,1,1,1,0,2.90840960078,2.9347709159599997,3.3157894736799998,2.52417602559,2,4,2.24615384615,1.6268095356799999,1,0.19697894676199998,2.0,-3.0,1.82669789227,2.04026498553
3497,3,1,31,5,0,0,6,0,2.76748104885,2.7735774323699998,3.08333333333,2.44043528735,3,3,2.45,1.6127841683200002,2,0.08963850784739999,2.5,19.0434782609,2.11933471933,2.30930275815
19171,3,1,13,2,0,0,4,0,2.7190129577999995,2.73101935822,3.16666666667,2.34574474329,3,4,2.46666666667,1.5339982520500002,1,0.117687788289,3.0,-3.0,2.11764705882,2.30747630574
3373,4,1,13,2,0,0,8,0,2.69033837227,2.69068660145,3.0,2.3598309238,3,4,2.64739884393,1.67846719123,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
3555,1,1,25,1,0,1,3,0,2.9285958426,2.9377974944400003,3.22222222222,2.57517761683,3,3,2.58823529412,1.6040471386200001,2,0.129022668509,3.0,13.0588235294,2.21739130435,2.42045197742
26956,3,2,104,6,0,0,2,0,2.6041842854599997,2.6147426468400004,3.16666666667,2.2269131358500003,3,3,2.2941176470599998,1.6166700327399999,1,0.117687788289,3.0,-3.0,1.82142857143,2.07049819011
25113,3,1,7,1,0,0,4,0,3.11330129833,3.12493366602,3.5,2.72522856211,3,4,2.77514792899,1.6756665587000001,1,0.14285714285700002,3.0,-3.0,2.41975897864,2.61829801161
17219,2,1,16,1,0,0,4,0,3.17809014481,3.20005835101,3.5,2.8774711859400006,3,4,2.8137254902,2.01709417009,1,0.14285714285700002,3.0,-3.0,2.41897233202,2.63791044773
17962,2,1,31,1,0,0,5,0,2.9198095832099997,2.9294853753099996,3.16666666667,2.60040081635,3,4,2.58823529412,1.7904452659299999,1,0.117687788289,3.0,-3.0,2.32699619772,2.47634404373
33126,3,2,108,7,0,0,4,0,2.5058267963900005,2.52753971572,2.5,2.16774280117,1,3,2.0,1.1372676826500001,1,0.346410161514,2.0,-3.0,1.63636363636,1.8171205928299998
9994,1,1,37,4,0,0,7,0,2.83355127343,2.8370581760699998,3.0,2.4952864205000003,3,4,2.65277777778,1.53281341955,1,0.0,3.0,-3.0,2.2974781266099997,2.49907432318
11210,1,1,25,2,0,1,5,0,3.65852482861,3.65931372549,4.0,3.42059614113,4,4,3.58333333333,3.00108912692,2,0.0,4.0,-2.0,3.21189591078,3.44335210989
14525,3,1,7,1,0,0,3,0,2.72881442232,2.7350376925599997,3.0,2.36191992296,2,3,2.55555555556,1.29341263248,1,0.272165526976,3.0,-3.0,2.25,2.42647818434
13868,3,1,19,1,0,0,5,0,3.5137037037,3.5137037037,4.0,3.24389267121,4,4,3.5137037037,2.55703703704,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
30599,3,2,108,8,0,0,4,0,2.57878279634,2.59794769387,2.8823529411799997,2.2666000381,2,3,1.9883268482499998,1.44555555743,2,0.163265306122,2.0,3.63333333333,1.63955342903,1.81182208445
26124,3,2,101,8,0,0,5,0,3.66701680672,3.66701680672,4.0,3.43166115951,4,4,3.66701680672,3.0714285714300003,1,0.0,4.0,-3.0,3.43166115951,3.5754497746199996
29154,3,2,107,4,0,0,5,0,2.6824217457599997,2.6832411092900004,3.0,2.3933343942099996,3,4,2.61940298507,1.66989820367,1,0.0,3.0,-3.0,2.29550321199,2.47726407676
31906,4,2,107,5,0,0,2,0,3.4161829114200004,3.4233200038300002,4.0,3.0657624161299997,4,4,3.08429118774,2.41562780712,1,0.0,3.0,-3.0,2.61,2.87857268253
26813,1,2,109,3,0,0,4,0,2.66530848517,2.9303697340499997,3.4,2.44455905095,1,1,1.0,2.0062771134,2,0.35294117647100004,1.0,0.25,1.0,1.0
33557,4,3,210,1,0,0,12,0,3.1539096248500003,3.16862502642,3.3,2.93950618472,3,3,2.7419354838700003,2.09009619012,3,0.13886593015,3.0,0.6115702479339999,2.5151856018000003,2.6567329652000002
1127,1,1,11,5,0,0,6,0,2.6253681457700004,2.6291503694,3.0,2.38438841741,3,3,2.45,1.83943122125,1,0.0,2.5,-3.0,2.2641509434000002,2.36605112988
15441,1,1,34,3,0,1,6,0,3.2670353040499998,3.2844581764200003,3.75,2.9082797605,3,4,2.6875,2.05079996702,1,0.115470053838,3.0,-3.0,2.31325301205,2.5164518891900003
25500,3,2,110,8,0,0,4,0,2.43239366102,2.45656668372,2.66666666667,2.0900777881,2,4,1.9883268482499998,1.30341081361,1,0.176776695297,2.0,-3.0,1.63955342903,1.81182208445
4021,2,1,14,1,0,0,4,0,3.5956070437,3.59656161438,4.0,3.32369772705,4,4,3.5137037037,2.82554646476,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
6329,1,1,37,4,0,0,6,0,3.0556913044300003,3.07092491038,3.5,2.6767263409799997,3,3,2.55555555556,1.72842952689,2,0.14285714285700002,3.0,13.0588235294,2.25,2.42647818434
8296,3,1,7,1,0,0,4,0,3.09601479087,3.14564723247,3.4,2.7902940909900003,2,3,2.26086956522,1.85822861238,2,0.235294117647,2.0,0.25,2.0,2.14126534808
8509,1,1,33,2,0,0,5,0,3.0,3.0,3.0,2.92682926829,3,4,3.0,2.4,2,0.0,3.0,-3.0,2.92682926829,2.96487236736
9985,1,1,38,1,0,0,6,0,3.3531657186299997,3.35620719946,3.8,2.97568022306,3,4,3.1196646341500003,2.1298916429599997,1,0.105263157895,3.0,-3.0,2.7596844872900004,2.9662095516000004
28322,3,2,107,1,0,0,4,0,2.88176174638,2.89007085877,3.11111111111,2.60759017661,3,4,2.58823529412,1.80818439192,1,0.101015254455,3.0,-3.0,2.32478632479,2.47269009115
28354,2,2,106,3,0,0,4,0,2.89815117292,2.91468248343,3.2857142857099997,2.5946710799200003,3,3,2.54726368159,1.9265834345,3,0.137490333051,3.0,9.07692307692,2.22304147465,2.40833455939
12968,4,1,5,2,0,0,6,0,2.9878008204400004,3.1404890277399997,3.4,2.7615066314599996,1,2,1.5,1.8829651345200002,1,0.35294117647100004,1.5,-3.0,1.33333333333,1.4142135623700003
10519,1,1,17,8,0,1,5,0,2.62949100071,2.66193561183,3.0625,2.22188988308,2,4,2.02564102564,1.30788165257,1,0.24404613761399999,2.0,-3.0,1.66548042705,1.84412716306
331,4,1,5,2,0,0,6,0,2.6947904301200003,2.70980962283,3.0,2.2819416547599998,2,4,2.36273291925,1.1348252972,1,0.272165526976,3.0,-3.0,2.0104058272599996,2.20112819036
8746,2,1,7,1,0,0,3,0,3.3759130081,3.38773027288,4.0,3.04425372908,4,4,3.06002928258,2.2469346521599998,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
17610,3,1,16,5,0,1,5,0,2.78619295746,2.789854954,2.83333333333,2.52002762235,2,3,2.61290322581,1.5532376921000002,2,0.131533410441,3.0,1.2,2.2342342342299997,2.46088186655
102,3,1,13,7,0,1,7,0,2.56855181572,2.5788111705900003,3.0,2.1911843591799998,3,4,2.34900990099,1.21549929384,1,0.0,2.0,-3.0,1.9909650924000002,2.18172183434
19098,3,1,7,1,0,1,4,0,2.33576161303,2.3639455782299996,2.5,2.16662496738,2,2,2.0,1.5764709864,2,0.2,2.0,-2.0,2.0,2.0
24361,1,1,37,2,0,1,6,0,3.0815995709900004,3.1114473948400003,3.41666666667,2.71934892121,2,4,2.6428571428599996,1.7304228178299998,3,0.187345018241,3.0,3.4671280276800003,2.19607843137,2.43920751503
9878,1,1,33,1,0,1,3,0,2.85208243773,2.85490943365,3.0,2.5204292180700003,3,4,2.7278911564599997,1.38161497151,1,0.0,3.0,-3.0,2.34713187463,2.5551509151
11736,1,1,37,2,0,1,5,0,2.66624226697,2.67051697588,3.0,2.35657362405,3,4,2.50225225225,1.82475040662,1,0.0,3.0,-3.0,2.18719211823,2.36373049764
25298,3,2,101,4,0,0,2,0,2.8533094812199997,2.8533094812199997,3.0,2.5151856018000003,3,4,2.8533094812199997,1.52951699463,1,0.0,3.0,-3.0,2.5151856018000003,2.7056639614099995
26398,4,3,214,1,0,0,12,0,2.63889536787,2.6413254622299998,3.0,2.2029914221999998,3,4,2.468216598,1.2119994968,1,0.0,3.0,-3.0,2.09032258065,2.30930275815
23753,4,1,13,4,0,0,5,0,3.56605488124,3.5664448751099997,4.0,3.35310537508,4,4,3.5137037037,2.6320688423800003,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
20169,3,1,32,1,0,1,6,0,2.60219861658,2.68428816443,3.0,2.30294275954,1,1,1.0,1.4397442634900002,2,0.218217890236,1.0,9.07692307692,1.0,1.0
14387,3,1,39,1,0,0,8,0,2.7840694173,2.78633031997,3.0,2.45988730259,3,4,2.64739884393,1.6758645943500001,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
26167,3,2,106,7,0,0,5,0,2.62567730204,2.6442496100099997,2.9230769230799996,2.2668827987599998,2,3,1.9883268482499998,1.30243121933,2,0.195753628109,2.0,34.026315789499996,1.63955342903,1.81182208445
21109,4,1,13,3,0,0,6,0,3.5291755416199995,3.5315254719099998,4.0,3.1987064900599997,4,4,3.40271493213,2.72278220397,1,0.0,4.0,-3.0,3.0256702795200003,3.25084899783
10100,3,1,16,10,0,0,2,0,3.5185444238300003,3.51854775828,4.0,3.21124760361,4,4,3.5137037037,2.61699680895,1,0.0,4.0,-3.0,3.17893106119,3.39067055134
12403,3,1,3,5,0,0,8,0,2.7755991184099997,2.7785618524099998,3.0,2.47881918268,3,4,2.64739884393,1.7811053475299998,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
3271,2,1,28,1,0,0,3,0,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
22189,3,1,25,2,0,1,5,0,3.41246463796,3.41954135888,3.8,3.0740431382200004,3,4,3.1196646341500003,2.1732565373500004,1,0.105263157895,3.0,-3.0,2.7596844872900004,2.9662095516000004
1434,4,1,26,1,0,0,3,0,3.875,3.875,4.0,3.84,4,4,3.875,3.5,3,0.0,4.0,-3.0,3.84,3.8587145198400004
24768,2,1,7,1,0,0,3,0,3.27964344223,3.28374536055,3.5,2.8978814420499996,3,4,3.1196646341500003,1.7481621920900001,1,0.14285714285700002,3.0,-3.0,2.7596844872900004,2.9662095516000004
14155,3,1,3,1,0,0,4,0,2.66902266443,2.6898870941900004,3.0625,2.30090639221,2,4,2.03333333333,1.48752359378,1,0.13991131837600002,2.0,-3.0,1.67441860465,1.85230713339
5896,1,1,5,4,0,0,5,0,2.71212416807,2.7280173473000002,3.03333333333,2.36064890833,2,3,1.90322580645,1.43252132407,2,0.134137973799,2.0,10.0714285714,1.60344827586,1.75261323838
30640,3,2,104,3,0,0,2,0,3.38150209311,3.3899622774799996,4.0,3.0771253239,4,4,3.06002928258,2.26218544426,2,0.0,3.0,-1.5,2.62692307692,2.87189584664
13130,1,1,33,2,0,1,6,0,3.58954238201,3.59273858612,4.0,3.2871822576599996,4,4,3.45022624434,2.8797326002099997,1,0.0,4.0,-3.0,3.03954154728,3.2882821132599998
6762,2,1,3,1,0,0,3,0,3.14392887663,3.1577381401599998,3.5,2.8828484259400002,3,4,2.8621323529400002,2.21111340344,1,0.14285714285700002,3.0,-3.0,2.61538461538,2.75827355088
14502,1,1,33,3,0,0,5,0,2.74030454446,2.75957524139,3.25,2.32103081638,3,4,2.41240875912,1.5071881966299998,1,0.13323467750499998,3.0,-3.0,2.0447761194,2.2437516535900004
7392,3,1,7,2,0,0,3,0,2.6171171171200003,2.6171171171200003,3.0,2.31853785901,3,4,2.6171171171200003,1.94594594595,1,0.0,3.0,-3.0,2.31853785901,2.49039066227
27474,2,2,106,2,0,0,4,0,3.5496580625400003,3.5508791329400005,4.0,3.2566491075300004,4,4,3.4595141700400003,2.70449671709,1,0.0,4.0,-3.0,3.12658227848,3.32699847432
19546,1,1,37,11,0,0,3,0,2.7770545836799996,2.78243091092,2.92,2.43113472148,2,3,2.41509433962,1.48611576921,2,0.134218616043,2.0,20.0416666667,2.0,2.2288598396
1281,4,1,5,1,0,0,5,0,2.9587639983,2.9848343903099996,3.33333333333,2.7041387165400006,3,4,2.6747967479700003,2.09857167808,1,0.141421356237,3.0,-3.0,2.3883495145599998,2.55199060646
803,1,1,5,1,0,0,4,0,2.62363890478,2.62955942623,3.0,2.3234654414500002,3,3,2.36273291925,1.62967601748,3,0.0,3.0,5.11111111111,2.0104058272599996,2.20112819036
25981,4,4,206,1,0,0,12,0,3.0705622985,3.12024493628,3.6,2.70451844416,3,4,2.45140032949,2.1480761448299996,1,0.136082763488,3.0,-3.0,2.11933471933,2.30930275815
5237,1,1,36,2,0,0,4,0,3.0322077066500004,3.03726086674,3.0,2.8167212198900002,3,4,2.8621323529400002,1.78127953824,1,0.0,3.0,-3.0,2.61538461538,2.75827355088
5483,1,1,37,7,0,1,6,0,2.33608530158,2.33625750774,3.0,1.9773281836,3,4,2.29702970297,1.3265371513,1,0.0,2.0,-3.0,1.9314741035900003,2.12636144415
31761,3,2,101,3,0,0,5,0,3.3178665977099997,3.3484069696499996,3.6,3.0537366882,3,4,2.7832167832200003,2.38231953706,1,0.136082763488,3.0,-3.0,2.41180604357,2.6159668788599997
29666,3,2,107,9,0,0,5,0,2.84788334115,2.85264568588,3.0,2.55538071727,3,4,2.6,1.8405951566999998,1,0.0,3.0,-3.0,2.15568862275,2.4029590845400004
2692,1,1,36,4,0,0,2,0,2.50225225225,2.50225225225,3.0,2.18719211823,3,4,2.50225225225,1.69256756757,1,0.0,3.0,-3.0,2.18719211823,2.36373049764
14235,3,1,32,2,0,1,5,0,2.82666279611,2.8329276918299997,3.0769230769200004,2.51280522203,3,4,2.53980582524,1.63035393874,3,0.0866025403784,3.0,8.083333333330001,2.20714285714,2.38961452653
25238,3,1,31,1,0,1,5,0,3.39041062603,3.40129360733,3.875,3.0454026397099994,3,4,3.0294117647099994,2.26643029771,1,0.08534681648600001,3.0,-3.0,2.62692307692,2.87189584664
25792,2,2,108,3,0,0,4,0,3.403568846,3.4135832643299997,4.0,3.0808655348400005,4,4,3.06002928258,2.3309082172,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
9331,3,1,31,2,0,0,5,0,3.40211349976,3.4072179011699997,4.0,3.07888395355,4,4,3.06002928258,2.30682422173,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
19469,3,1,7,1,0,0,4,0,2.6345957374,2.6510397573400004,2.66666666667,2.17843756645,2,4,2.27777777778,0.917984257586,1,0.353553390593,2.0,-3.0,1.7704918032799999,2.01312991492
8675,2,1,15,1,0,0,7,0,3.3346854142799995,3.34376090764,3.85714285714,2.9549911181099997,3,4,2.95161290323,2.14517530433,1,0.09072184232529999,3.0,-3.0,2.42735042735,2.74757622754
8737,3,1,11,2,0,0,7,0,2.69033837227,2.69068660145,3.0,2.3598309238,3,4,2.64739884393,1.67846719123,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
13372,4,1,10,1,0,0,5,0,2.72726350533,2.7294912455199998,3.0,2.38430700017,3,3,2.5666666666699998,1.64772298618,1,0.0,3.0,-3.0,2.22222222222,2.40713713315
11606,4,1,25,4,0,0,3,0,2.8022212034400003,2.8071189449,3.0,2.53974696877,3,4,2.50225225225,1.8422257337,1,0.0,3.0,-3.0,2.18719211823,2.36373049764
14796,3,1,5,1,0,0,5,0,2.98448671718,2.9853925228400002,3.0,2.57248661551,3,4,2.91185647426,1.20955633232,1,0.0,3.0,-3.0,2.47769367048,2.7215618791000002
20006,1,1,31,2,0,0,5,0,2.79965516217,2.81734372957,3.16666666667,2.46213070753,3,3,2.59574468085,1.9710117847400002,1,0.117687788289,3.0,-3.0,2.1428571428599996,2.40822468528
15967,3,1,7,5,0,1,5,0,3.0599922196900002,3.0737205965400003,3.2,2.7457830877599996,3,4,2.8836206896599994,1.756307041,2,0.125,3.0,0.25,2.42508710801,2.68295036857
22723,4,1,3,1,0,0,5,0,2.76178550689,2.7817469348,3.0,2.40916907907,2,4,2.16666666667,1.57050023886,1,0.157134840264,2.0,-3.0,1.83272727273,2.00626379163
32374,2,2,101,2,0,0,5,0,2.95962016261,2.96643134945,3.25,2.7203022953500002,3,4,2.76086956522,2.0073060620099996,1,0.13323467750499998,3.0,-3.0,2.5674418604700002,2.6767163522599997
23880,3,1,25,2,0,1,5,0,2.66514077967,2.6658625111400003,3.0,2.31007731822,3,4,2.6038338658099995,1.35870537099,1,0.0,3.0,-3.0,2.27360774818,2.4555865826099996
10112,3,1,14,2,0,1,6,0,3.16574850465,3.1823624316799997,3.6153846153800004,2.78766911844,3,4,2.7278911564599997,1.89409959009,1,0.134565006816,3.0,-3.0,2.34713187463,2.5551509151
31754,2,2,105,4,0,0,4,0,2.99711137977,3.00931534949,3.2857142857099997,2.6260867694599996,3,4,2.77514792899,1.7103643166,1,0.137490333051,3.0,-3.0,2.33983286908,2.60574723152
21620,3,1,25,2,0,0,4,0,2.8463161413700004,2.8674526124299997,3.06060606061,2.5212329641699998,1,4,1.9375,1.61302544056,1,0.211890441179,2.0,-3.0,1.5118110236200002,1.70673683685
17489,3,1,10,4,0,1,7,0,2.8550913838099996,2.8550913838099996,3.0,2.64213854556,3,4,2.8550913838099996,1.86422976501,1,0.0,3.0,-3.0,2.64213854556,2.76126466936
24328,4,1,9,2,0,0,8,0,2.64739884393,2.64739884393,3.0,2.3352080989900004,3,4,2.64739884393,1.7757225433500001,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
31978,3,2,101,6,0,0,2,0,2.9033717383499997,2.9038109177599996,3.0,2.62283761678,3,4,2.8533094812199997,1.75145388969,1,0.0,3.0,-3.0,2.5151856018000003,2.7056639614099995
20880,1,1,5,1,0,0,4,0,3.3386339716299998,3.3544156448900004,3.5,3.0212777777599995,3,4,3.0294117647099994,2.09480463765,1,0.14285714285700002,3.0,-3.0,2.6804317222,2.8801588806
17565,3,1,25,3,0,0,6,0,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
26711,2,2,105,5,0,1,4,0,3.04297411149,3.0682786602700003,3.41666666667,2.72450169129,3,4,2.58823529412,1.9746620122,1,0.144294628856,3.0,-3.0,2.3225806451599995,2.47269009115
16056,4,1,15,4,0,0,8,0,2.8068167602700003,2.82532677545,3.0666666666699998,2.50072604664,2,3,2.33333333333,1.55262766597,3,0.187007071023,2.5,1.453125,1.9565217391299998,2.1614208407900004
31410,3,2,101,4,0,0,5,0,2.86555896198,2.91162775489,3.33333333333,2.5085250104299996,3,4,2.468216598,1.65344320003,3,0.141421356237,3.0,-1.5,2.06896551724,2.30930275815
6431,1,1,25,3,0,0,4,0,2.62642355505,2.64295191249,2.95,2.26511760294,2,3,2.0,1.46038099704,1,0.16864193849300002,2.0,-3.0,1.6956521739100001,1.85094128963
24893,3,1,39,1,0,1,5,0,2.7686449640599995,2.7822149078600003,2.9615384615400004,2.40904598567,1,3,1.8333333333300001,1.46514664274,2,0.174722390222,1.5,21.04,1.44,1.61887040686
31752,3,2,105,5,0,0,4,0,2.86055878117,2.86765741792,3.0,2.61035324374,3,4,2.6660079051400003,1.8145840132299997,1,0.0,3.0,-3.0,2.3444015444,2.52456843162
16846,2,1,14,2,0,1,6,0,2.7413527709900003,2.75044161809,3.0,2.33938127549,3,4,2.52702702703,1.5634436737000001,1,0.0,3.0,-3.0,2.11933174224,2.3448672510699997
6448,3,1,25,1,0,1,4,0,3.36142982551,3.36877323936,4.0,3.02666040394,4,4,3.06002928258,2.20294198927,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
6937,3,1,14,2,0,0,6,0,2.78915506477,2.79301505876,3.0,2.50473371463,3,4,2.468216598,1.78888259667,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
12598,4,1,28,4,1,0,6,0,2.77146811115,2.7785283872099997,3.0,2.5030123795,3,4,2.45140032949,1.66818800906,1,0.0,3.0,-3.0,2.15950192707,2.3181620573900004
20547,1,1,25,5,1,1,5,0,3.5137037037,3.5137037037,4.0,3.24389267121,4,4,3.5137037037,2.55703703704,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
7509,4,1,25,1,0,0,5,0,2.85275128028,2.87808937756,3.2,2.57270561602,3,4,2.3297872340400003,1.77593347132,2,0.125,2.0,0.25,1.96515679443,2.15833446884
17467,3,1,13,4,0,1,6,0,2.61677728021,2.6318538613999998,2.66666666667,2.2337078173400005,2,4,2.25581395349,1.0672213884100001,1,0.176776695297,2.0,-3.0,1.91643454039,2.09577757363
23502,1,1,4,1,0,1,6,0,2.9001344480699998,2.93379163068,3.4,2.54909255406,3,4,2.36273291925,1.77646258558,1,0.144087631928,3.0,-3.0,2.0104058272599996,2.20112819036
15836,3,1,27,2,0,0,4,0,3.6243711341000004,3.6247379487300004,4.0,3.37846628014,4,4,3.5581874356300003,2.8428929266600003,1,0.0,4.0,-3.0,3.34923828686,3.4730413517300005
11774,4,1,25,2,0,0,5,0,2.61204032221,2.63549182879,2.83333333333,2.17674451157,1,3,2.0,1.0439796639399999,1,0.31677440042,2.0,-3.0,1.5789473684200002,1.7826024579700002
24120,3,1,8,1,0,0,5,0,3.20906293718,3.2257925009099995,3.5,2.8084355787199997,2,4,2.77514792899,1.98758016084,2,0.184427778391,3.0,7.090909090910001,2.32146709817,2.57726559286
17904,2,1,14,2,0,1,6,0,3.31606284033,3.33867372068,3.5714285714300003,2.98325514334,3,4,2.7339743589700003,2.18034978868,4,0.138564064606,3.0,2.16666666667,2.3847133758,2.58069514449
27003,3,2,108,9,0,0,5,0,2.36273291925,2.36273291925,3.0,2.0104058272599996,3,4,2.36273291925,1.4161490683200002,1,0.0,3.0,-3.0,2.0104058272599996,2.20112819036
13487,4,1,9,1,0,0,6,0,2.85706947997,2.8625948647400006,3.0,2.55638154811,3,4,2.64,1.7241065288799997,1,0.0,3.0,-3.0,2.33160621762,2.50806806382
13823,3,1,14,2,0,1,6,0,2.7045087897799998,2.71074418148,3.0,2.32642259861,3,4,2.468216598,1.49163285149,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
3986,1,1,3,1,0,0,6,0,3.66986536398,3.6698777683800006,4.0,3.3935314129500003,4,4,3.66033601169,3.1067410052900004,1,0.0,4.0,-3.0,3.3816385343799995,3.55514188915
23153,3,1,3,3,0,0,6,0,2.79657025268,2.8139493008099996,3.375,2.37299323932,2,4,2.24603174603,1.5206709877899998,1,0.20621349492,2.0,-3.0,1.92857142857,2.09762277988
17735,1,1,34,4,0,0,6,0,3.12895126115,3.14932634731,3.5,2.7658396158,3,4,2.79166666667,2.2456433758900003,1,0.14285714285700002,3.0,-3.0,2.42016806723,2.63649564755
12673,3,1,7,1,0,0,4,0,2.8846615737800003,2.88563641764,3.0,2.63748971718,3,3,2.73023255814,1.83208535164,2,0.0,3.0,3.14285714286,2.37788018433,2.5790887083
3549,4,1,31,7,0,0,8,0,2.9497393836400003,2.97515465328,3.2,2.6351239282599996,3,4,2.50225225225,1.70528690411,1,0.125,3.0,-3.0,2.18719211823,2.36373049764
33365,1,3,226,1,0,0,12,0,3.4948447257999997,3.5028696168800004,3.7777777777800003,3.23628561028,3,4,3.0909090909099994,2.32883618869,2,0.11004874667000002,3.0,4.125,2.7596844872900004,2.9662095516000004
14772,1,1,16,6,0,0,4,0,3.36715729166,3.37631043915,3.85714285714,3.03420637145,3,4,3.05892857143,2.13292762572,1,0.09072184232529999,3.0,-3.0,2.62692307692,2.87189584664
14807,3,1,18,4,0,1,6,0,2.6171171171200003,2.6171171171200003,3.0,2.31853785901,3,4,2.6171171171200003,1.94594594595,1,0.0,3.0,-3.0,2.31853785901,2.49039066227
9225,1,1,36,3,1,0,6,0,2.8171808491,2.81746031746,3.0,2.46916467526,3,4,2.77777777778,1.6035674514700002,2,0.0,3.0,-2.0,2.25,2.54565481426
21697,4,1,13,1,0,0,5,0,2.749735533,2.7597931561,3.0,2.4316151605400003,3,3,2.33333333333,1.6397643516100002,1,0.0,3.0,-3.0,1.92857142857,2.14764709222
